label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62
M,0.8213953375816345,0.7333679795265198,-7.434430813191284e-07,0.7489346861839294,0.6677636504173279,-0.02889789268374443,0.7360045313835144,0.5194888114929199,-0.04284408316016197,0.805114209651947,0.43176472187042236,-0.05730728805065155,0.8612854480743408,0.3697812557220459,-0.06878149509429932,0.72340989112854,0.4287981688976288,-0.011374439112842083,0.7112210988998413,0.33700031042099,-0.05483981966972351,0.7166955471038818,0.4231211841106415,-0.08525773882865906,0.724701464176178,0.5069594979286194,-0.09927596151828766,0.785362958908081,0.41935402154922485,-0.017221225425601006,0.7673462629318237,0.307384192943573,-0.06030593067407608,0.7656137943267822,0.40826165676116943,-0.07784317433834076,0.7697651386260986,0.5013071298599243,-0.07833323627710342,0.8487744927406311,0.4352518320083618,-0.030209915712475777,0.8390381932258606,0.3200322985649109,-0.07388201355934143,0.8250389099121094,0.4295789897441864,-0.07357157766819,0.8145127892494202,0.5211400985717773,-0.0627446398139,0.9079346656799316,0.4689018726348877,-0.045736588537693024,0.8804900050163269,0.4287802577018738,-0.08220964670181274,0.8528125286102295,0.5230972766876221,-0.07998538762331009,0.8346361517906189,0.5949581861495972,-0.0702671930193901
M,0.8189055919647217,0.7339203357696533,-7.680148428335087e-07,0.7465453147888184,0.662671685218811,-0.02687179297208786,0.7363208532333374,0.5179034471511841,-0.041424937546253204,0.8065670728683472,0.4329214096069336,-0.05686256289482117,0.862998366355896,0.3711533844470978,-0.06960850954055786,0.7236967086791992,0.43143847584724426,-0.011270142160356045,0.7121098041534424,0.3378981649875641,-0.05411555990576744,0.7170654535293579,0.42283034324645996,-0.0844586044549942,0.72303307056427,0.5059292316436768,-0.09907279908657074,0.7850004434585571,0.42239823937416077,-0.018886853009462357,0.7660454511642456,0.3122146725654602,-0.061915669590234756,0.7647615075111389,0.4123854339122772,-0.08104193955659866,0.7672156095504761,0.5043914914131165,-0.08338519930839539,0.8487236499786377,0.43763893842697144,-0.033213868737220764,0.8376322984695435,0.3217684030532837,-0.0765886902809143,0.8241944313049316,0.42695876955986023,-0.07831402868032455,0.8125272393226624,0.5159722566604614,-0.06966345012187958,0.9088661670684814,0.471105694770813,-0.04971008747816086,0.8790361881256104,0.43483567237854004,-0.08549381792545319,0.8519273996353149,0.5287643671035767,-0.08383950591087341,0.833483099937439,0.6003369688987732,-0.07527383416891098
M,0.8203825950622559,0.7365536689758301,-7.440031595251639e-07,0.7494798898696899,0.6676613092422485,-0.029730405658483505,0.7393616437911987,0.5206928849220276,-0.04452243074774742,0.8111568093299866,0.43427714705467224,-0.05932993069291115,0.867689847946167,0.37184032797813416,-0.071312315762043,0.7245625257492065,0.43015673756599426,-0.013017168268561363,0.7115275859832764,0.3385698199272156,-0.05594932287931442,0.7173561453819275,0.4258394241333008,-0.08693502098321915,0.725354015827179,0.5104081630706787,-0.10179928690195084,0.7867780327796936,0.42173832654953003,-0.01856479048728943,0.7651252150535583,0.31337520480155945,-0.0608755499124527,0.7643237709999084,0.4121929705142975,-0.08032429218292236,0.7686290740966797,0.5049002170562744,-0.08293546736240387,0.8503543138504028,0.43859246373176575,-0.03099522925913334,0.8378533124923706,0.3238006830215454,-0.0738704651594162,0.8249924182891846,0.42995762825012207,-0.07601060718297958,0.8140531778335571,0.5213401913642883,-0.0677562952041626,0.9096264839172363,0.4732283055782318,-0.04591130092740059,0.8781732320785522,0.4427502751350403,-0.08303474634885788,0.8510428071022034,0.5380556583404541,-0.08271829038858414,0.8326553106307983,0.6099498271942139,-0.07470717281103134
M,0.8198238015174866,0.7379343509674072,-7.270494393196714e-07,0.7477025985717773,0.6680164337158203,-0.027773430570960045,0.7364708185195923,0.5225211381912231,-0.041808683425188065,0.8050811290740967,0.436038613319397,-0.05694963037967682,0.8609259128570557,0.37419137358665466,-0.0691470131278038,0.7234265208244324,0.43346384167671204,-0.009002660401165485,0.7105575203895569,0.3412570357322693,-0.05193621665239334,0.7174599170684814,0.42555367946624756,-0.08249899744987488,0.7258778810501099,0.50815749168396,-0.0967957004904747,0.7847591638565063,0.42476797103881836,-0.01564748026430607,0.7665363550186157,0.31380367279052734,-0.05787403881549835,0.7661557793617249,0.41366466879844666,-0.07634829729795456,0.7707903981208801,0.5050230026245117,-0.07804898172616959,0.8478930592536926,0.441001296043396,-0.029374700039625168,0.8383071422576904,0.3235180974006653,-0.07258808612823486,0.8245884776115417,0.431326299905777,-0.07343253493309021,0.8143247365951538,0.5224030613899231,-0.06366230547428131,0.9072229266166687,0.47496694326400757,-0.045521534979343414,0.8812891244888306,0.431408166885376,-0.08177660405635834,0.8533510565757751,0.5234731435775757,-0.08008798211812973,0.8346468210220337,0.5958092212677002,-0.07092209905385971
M,0.8199954628944397,0.7379791736602783,-7.533026291639544e-07,0.7469311952590942,0.6663322448730469,-0.025977836921811104,0.7359136343002319,0.5224874019622803,-0.040187813341617584,0.8058139681816101,0.43816378712654114,-0.05559344217181206,0.8624665141105652,0.3783237636089325,-0.06825664639472961,0.7243991494178772,0.43498268723487854,-0.010894021019339561,0.7129957675933838,0.34255558252334595,-0.05350077897310257,0.7196821570396423,0.42658695578575134,-0.08377665281295776,0.7269719839096069,0.508660614490509,-0.09823331981897354,0.7862960696220398,0.42734822630882263,-0.018593326210975647,0.7663535475730896,0.31747597455978394,-0.060596317052841187,0.7659322619438171,0.4167773425579071,-0.07971113175153732,0.7694910764694214,0.5072450041770935,-0.08228819817304611,0.849831759929657,0.443636029958725,-0.032853953540325165,0.8375932574272156,0.3250690698623657,-0.07512939721345901,0.824090301990509,0.43104198575019836,-0.0765623152256012,0.814048707485199,0.5209437608718872,-0.06768137961626053,0.9093775749206543,0.4778437912464142,-0.04922198876738548,0.8779577612876892,0.4393404722213745,-0.0840100347995758,0.8509265184402466,0.5300207138061523,-0.08238724619150162,0.8345520496368408,0.5994914770126343,-0.0737762525677681
M,0.8183160424232483,0.7381255626678467,-7.352207944677502e-07,0.7470385432243347,0.668634295463562,-0.027411459013819695,0.7376994490623474,0.5231682062149048,-0.041827667504549026,0.808304488658905,0.4382138252258301,-0.05724506080150604,0.8649286031723022,0.3777826130390167,-0.06977839022874832,0.7247495651245117,0.43439650535583496,-0.010826768353581429,0.7117186188697815,0.34406569600105286,-0.053813885897397995,0.7178288102149963,0.4296174645423889,-0.08467389643192291,0.7256135940551758,0.5121638178825378,-0.09930989891290665,0.786165714263916,0.4268498718738556,-0.017914913594722748,0.7662745714187622,0.3175211548805237,-0.05995974317193031,0.7648059725761414,0.4153554141521454,-0.07879816740751266,0.7683374285697937,0.506641149520874,-0.0810358077287674,0.8492076396942139,0.4440906345844269,-0.031880225986242294,0.8390744924545288,0.3282214403152466,-0.07416880130767822,0.8248717188835144,0.4346173107624054,-0.07525815814733505,0.813665509223938,0.5254846215248108,-0.0661233440041542,0.9086454510688782,0.4787076711654663,-0.04825061559677124,0.8802677392959595,0.4385712146759033,-0.08368980884552002,0.8520473837852478,0.5298113822937012,-0.08206342160701752,0.8333834409713745,0.6008301377296448,-0.07329067587852478
M,0.8195074200630188,0.7400923371315002,-7.449377790180733e-07,0.7474713325500488,0.6727741956710815,-0.027704566717147827,0.7360897064208984,0.5267254710197449,-0.04140463471412659,0.8041791915893555,0.44024479389190674,-0.05580819025635719,0.8600475192070007,0.3787534534931183,-0.06734538078308105,0.7240100502967834,0.4373965263366699,-0.011167754419147968,0.7111162543296814,0.34469306468963623,-0.053235407918691635,0.7178658843040466,0.4303395748138428,-0.08279603719711304,0.7262576818466187,0.5137009620666504,-0.09649618715047836,0.7852153182029724,0.4286140203475952,-0.017438679933547974,0.766137957572937,0.3170616030693054,-0.05890391767024994,0.7653103470802307,0.4150167405605316,-0.07680180668830872,0.7696042060852051,0.5079470872879028,-0.07830452173948288,0.8482989072799683,0.4441030025482178,-0.030545545741915703,0.838042140007019,0.3279143273830414,-0.0734669491648674,0.8251422047615051,0.4338848888874054,-0.07497307658195496,0.8150829076766968,0.5265341401100159,-0.06591669470071793,0.9079059958457947,0.4766440987586975,-0.04596119001507759,0.8797162771224976,0.43505725264549255,-0.08325441926717758,0.8522906303405762,0.5288966298103333,-0.08253708481788635,0.8341736793518066,0.6040261387825012,-0.07403723895549774
M,0.819948136806488,0.7421449422836304,-7.326599984480708e-07,0.7490293979644775,0.672378659248352,-0.028145253658294678,0.7386681437492371,0.5253850817680359,-0.041758641600608826,0.8071072101593018,0.4375559091567993,-0.055986516177654266,0.8626161217689514,0.3752613365650177,-0.06714018434286118,0.7223501205444336,0.43851444125175476,-0.00979983527213335,0.7124675512313843,0.34557557106018066,-0.05173087865114212,0.7196174263954163,0.4293205738067627,-0.08165337145328522,0.727331817150116,0.5111280083656311,-0.0960044264793396,0.7837533354759216,0.43028831481933594,-0.016283228993415833,0.765457272529602,0.3182958960533142,-0.058227233588695526,0.7658247351646423,0.4171554148197174,-0.07705239951610565,0.7703882455825806,0.5077723264694214,-0.0792369693517685,0.8476133346557617,0.44643068313598633,-0.02965647168457508,0.8377799391746521,0.32850000262260437,-0.07301093637943268,0.8249660134315491,0.4356130361557007,-0.0742243304848671,0.8142407536506653,0.5258314609527588,-0.06496863067150116,0.9074483513832092,0.4802798628807068,-0.04537294805049896,0.8803483247756958,0.439339280128479,-0.08229109644889832,0.853234589099884,0.5332778692245483,-0.08088526129722595,0.8347015380859375,0.6050554513931274,-0.07212874293327332
M,0.8211461901664734,0.7430648803710938,-7.621744089192362e-07,0.747898519039154,0.673073947429657,-0.0269742701202631,0.736461877822876,0.5257601737976074,-0.04111294075846672,0.8054513335227966,0.4396406412124634,-0.05622337386012077,0.860883355140686,0.3768753409385681,-0.0682833194732666,0.7246049642562866,0.43760842084884644,-0.009846489876508713,0.7123894691467285,0.3454005718231201,-0.05279286205768585,0.7190455794334412,0.43041887879371643,-0.08337025344371796,0.7262991666793823,0.5140464305877686,-0.09795905649662018,0.7851821184158325,0.42878246307373047,-0.017439858987927437,0.7658779621124268,0.3194485306739807,-0.06022847816348076,0.7650137543678284,0.41969481110572815,-0.07940555363893509,0.7682018876075745,0.5114362239837646,-0.0817084014415741,0.8480154871940613,0.44473040103912354,-0.03199675679206848,0.8374121189117432,0.32904013991355896,-0.07487601041793823,0.8240641951560974,0.43321913480758667,-0.07685121893882751,0.8132686614990234,0.5217404365539551,-0.06838980317115784,0.9075577855110168,0.478686660528183,-0.04882131516933441,0.8782985210418701,0.4416191577911377,-0.08415330946445465,0.8515108823776245,0.5333954095840454,-0.08284619450569153,0.8338050246238708,0.6037616729736328,-0.07458379864692688
M,0.8210464715957642,0.7434592843055725,-7.702433322265279e-07,0.7483689188957214,0.6756749749183655,-0.02682155929505825,0.7365410327911377,0.5269834399223328,-0.040400419384241104,0.8057714700698853,0.4410320818424225,-0.054838985204696655,0.8614023327827454,0.3783174157142639,-0.06643866002559662,0.7248655557632446,0.4384445548057556,-0.009868408553302288,0.7128406763076782,0.34675341844558716,-0.05251150578260422,0.7179368734359741,0.4315355122089386,-0.08313042670488358,0.7240143418312073,0.5157837867736816,-0.09789909422397614,0.7852502465248108,0.42878368496894836,-0.01748872734606266,0.7657670974731445,0.31884628534317017,-0.06043273210525513,0.7636939883232117,0.41876232624053955,-0.07972370833158493,0.765727162361145,0.5120301246643066,-0.08203636109828949,0.8478989601135254,0.4448118209838867,-0.03206166997551918,0.8380676507949829,0.32869794964790344,-0.07494916021823883,0.8241621851921082,0.4324629306793213,-0.07748399674892426,0.811881959438324,0.5214158296585083,-0.0695967972278595,0.9071115851402283,0.4794497489929199,-0.04887466877698898,0.877694845199585,0.4453851878643036,-0.08461319655179977,0.850334644317627,0.5380787253379822,-0.08404140919446945,0.8314772248268127,0.6083890199661255,-0.07646862417459488
M,0.8187075257301331,0.7416107654571533,-7.604484721923654e-07,0.7462815046310425,0.6702806949615479,-0.026629231870174408,0.7353460192680359,0.5232707858085632,-0.04022718220949173,0.8041559457778931,0.4387873709201813,-0.05518960952758789,0.8594549298286438,0.3770904541015625,-0.0669846460223198,0.7232711911201477,0.4359135925769806,-0.007678826805204153,0.7122134566307068,0.3453196883201599,-0.05106271058320999,0.7179482579231262,0.4306415319442749,-0.0818481370806694,0.7243422269821167,0.5140272378921509,-0.09637889266014099,0.783982515335083,0.4269588887691498,-0.015453217551112175,0.7670627236366272,0.3173511028289795,-0.05924718827009201,0.7648226022720337,0.41976821422576904,-0.07811719924211502,0.7672145962715149,0.5120677947998047,-0.07962112873792648,0.8466213941574097,0.4432241916656494,-0.030446672812104225,0.8383004069328308,0.32823628187179565,-0.0738716721534729,0.8237600326538086,0.4346602261066437,-0.07492917776107788,0.8124047517776489,0.5229822993278503,-0.06527698785066605,0.9056263566017151,0.4775640666484833,-0.04781828448176384,0.880064070224762,0.43615126609802246,-0.08266538381576538,0.8526932001113892,0.5268875360488892,-0.08055434376001358,0.8343930244445801,0.596502423286438,-0.0715450644493103
M,0.8187342882156372,0.7405000925064087,-7.585404091514647e-07,0.7465357184410095,0.6700277924537659,-0.02694651298224926,0.7367404103279114,0.5244097113609314,-0.04077482596039772,0.8081015944480896,0.4411975145339966,-0.05547976866364479,0.8642711639404297,0.3797415792942047,-0.0675094798207283,0.7243618965148926,0.4341016411781311,-0.009233728982508183,0.7126681804656982,0.34412819147109985,-0.05224950984120369,0.7171794176101685,0.4286971986293793,-0.08337842673063278,0.723216712474823,0.51222825050354,-0.09837161749601364,0.7856498956680298,0.426567941904068,-0.01657499000430107,0.7663602828979492,0.31809115409851074,-0.05968949571251869,0.7635324001312256,0.41756218671798706,-0.07964926213026047,0.7658067941665649,0.5095384120941162,-0.08236608654260635,0.84821617603302,0.444878488779068,-0.030850466340780258,0.8379500508308411,0.3295820951461792,-0.0741850882768631,0.8235724568367004,0.43327367305755615,-0.07722395658493042,0.8121361136436462,0.5206565856933594,-0.06938475370407104,0.9064769744873047,0.4817099869251251,-0.04728897288441658,0.8763262629508972,0.44826769828796387,-0.08311030268669128,0.8493977785110474,0.5390791893005371,-0.08264412730932236,0.831783652305603,0.6066860556602478,-0.07493386417627335
M,0.817438006401062,0.7386619448661804,-7.420413794534397e-07,0.7464282512664795,0.6702378392219543,-0.02798902429640293,0.7364652156829834,0.5236098170280457,-0.042382217943668365,0.8061994910240173,0.43861308693885803,-0.057207345962524414,0.8609763383865356,0.3758232295513153,-0.06919948756694794,0.724622368812561,0.4350387156009674,-0.012241661548614502,0.7114468812942505,0.34548723697662354,-0.05587906390428543,0.716373085975647,0.43032488226890564,-0.08708351850509644,0.724097490310669,0.5148370265960693,-0.10185942053794861,0.7856795787811279,0.42680466175079346,-0.019094523042440414,0.7659991979598999,0.3169001042842865,-0.06236273795366287,0.7638914585113525,0.4156470000743866,-0.08136798441410065,0.767697811126709,0.5098679661750793,-0.08336684107780457,0.8486577272415161,0.4442651867866516,-0.03285359591245651,0.8384148478507996,0.32897913455963135,-0.07621732354164124,0.8241688013076782,0.43382593989372253,-0.0776873379945755,0.8129803538322449,0.5243801474571228,-0.06885863840579987,0.90764319896698,0.4796890318393707,-0.04894160106778145,0.8771577477455139,0.44493067264556885,-0.0851270854473114,0.8498210310935974,0.5380551218986511,-0.0837751179933548,0.832512617111206,0.6087691783905029,-0.07534602284431458
M,0.8179928660392761,0.7406150102615356,-7.475888423869037e-07,0.7469542026519775,0.6701242327690125,-0.028407271951436996,0.7376086711883545,0.5246312022209167,-0.042725544422864914,0.8087745904922485,0.44073888659477234,-0.05733548849821091,0.8641362190246582,0.3787742555141449,-0.0692562684416771,0.7246769070625305,0.4344809949398041,-0.011043445207178593,0.7130343317985535,0.34479689598083496,-0.05351569876074791,0.7173891663551331,0.4298848509788513,-0.08419693261384964,0.72444748878479,0.5122168660163879,-0.09912770986557007,0.7860895991325378,0.42751049995422363,-0.017714209854602814,0.7664370536804199,0.3174442648887634,-0.06038617342710495,0.7639768123626709,0.4172050356864929,-0.08003856986761093,0.7678145170211792,0.5093052387237549,-0.08274397999048233,0.8490131497383118,0.44625604152679443,-0.031248923391103745,0.8381229043006897,0.32741233706474304,-0.07487927377223969,0.8237675428390503,0.43092596530914307,-0.0776120126247406,0.8137441873550415,0.519230842590332,-0.06965216994285583,0.9069320559501648,0.48366281390190125,-0.04696312174201012,0.8746301531791687,0.44645243883132935,-0.08384223282337189,0.8477339744567871,0.5388969779014587,-0.08317311108112335,0.8319349884986877,0.608806848526001,-0.07518134266138077
M,0.8180619478225708,0.7411437034606934,-7.487689117624541e-07,0.7465937733650208,0.6715940237045288,-0.028658363968133926,0.7364553809165955,0.5248750448226929,-0.04260857775807381,0.8036874532699585,0.4381619393825531,-0.05753006413578987,0.8572952747344971,0.3737259805202484,-0.06910798698663712,0.7247264981269836,0.43579334020614624,-0.008638597093522549,0.7117804288864136,0.345846951007843,-0.05234649032354355,0.7176663279533386,0.43230366706848145,-0.08323801308870316,0.7257933020591736,0.5156276226043701,-0.09765194356441498,0.7860428690910339,0.42743682861328125,-0.01519927941262722,0.7681170105934143,0.316547691822052,-0.05897151306271553,0.7655228972434998,0.4177730679512024,-0.07758258283138275,0.7690907120704651,0.5098334550857544,-0.07885180413722992,0.8484815359115601,0.44483649730682373,-0.029195409268140793,0.8395848274230957,0.3277823030948639,-0.07287739962339401,0.8242008686065674,0.4345864951610565,-0.07325469702482224,0.8134450316429138,0.523533821105957,-0.06294938176870346,0.906782865524292,0.4801409840583801,-0.04577085003256798,0.8810082674026489,0.4353679120540619,-0.08083803206682205,0.8527169823646545,0.5241634249687195,-0.07852622121572495,0.8345432877540588,0.5924413800239563,-0.06919071078300476
M,0.8186644911766052,0.7420353889465332,-7.43123052870942e-07,0.7469421625137329,0.6701247692108154,-0.028153371065855026,0.7364286184310913,0.5234324932098389,-0.04207782819867134,0.8044520020484924,0.43768590688705444,-0.05687648430466652,0.858904242515564,0.37515437602996826,-0.0684744194149971,0.7232821583747864,0.43588095903396606,-0.008394693024456501,0.7119392156600952,0.3444364070892334,-0.05218300223350525,0.7176138162612915,0.42956656217575073,-0.08333201706409454,0.7247811555862427,0.512715220451355,-0.09810289740562439,0.7844600677490234,0.42796605825424194,-0.01563546247780323,0.7673755884170532,0.3163507580757141,-0.059715792536735535,0.7653862833976746,0.4176197350025177,-0.07913088798522949,0.768656313419342,0.5098042488098145,-0.08103316277265549,0.8474786281585693,0.4459230601787567,-0.030186086893081665,0.8382137417793274,0.3274184465408325,-0.07462027668952942,0.8238652944564819,0.4328078329563141,-0.07595664262771606,0.8132408857345581,0.520515501499176,-0.06642825901508331,0.9060580730438232,0.4826967716217041,-0.04712962359189987,0.8787105083465576,0.44051802158355713,-0.08331289887428284,0.8513574004173279,0.5310911536216736,-0.08137998729944229,0.8337947726249695,0.5999040603637695,-0.07234691828489304
M,0.8170256614685059,0.7414414882659912,-7.691422183597751e-07,0.7461227178573608,0.6693109273910522,-0.026948289945721626,0.7365071177482605,0.5237056612968445,-0.041273411363363266,0.8062908053398132,0.4397551715373993,-0.05651288852095604,0.8619332313537598,0.37750959396362305,-0.06900819391012192,0.7256836891174316,0.4349168539047241,-0.010632374323904514,0.7129894495010376,0.34303247928619385,-0.0541984885931015,0.7175019383430481,0.42785659432411194,-0.0854610875248909,0.7236909866333008,0.5124792456626892,-0.10053382068872452,0.7862675786018372,0.4274831712245941,-0.018387146294116974,0.7663869261741638,0.3175346851348877,-0.06200588122010231,0.7630169987678528,0.41687700152397156,-0.08221759647130966,0.7652149796485901,0.5099714398384094,-0.0853254646062851,0.8487290143966675,0.44561445713043213,-0.033081185072660446,0.8377825617790222,0.3270339071750641,-0.07681192457675934,0.8226415514945984,0.42881983518600464,-0.08040440082550049,0.8115205764770508,0.5170832872390747,-0.07310843467712402,0.9074819087982178,0.4822114109992981,-0.04987134039402008,0.8760358691215515,0.4464609622955322,-0.08597823232412338,0.8480366468429565,0.5362741947174072,-0.08593729138374329,0.8307099938392639,0.6051901578903198,-0.07873005419969559
M,0.8201125264167786,0.7416539788246155,-7.414894298563013e-07,0.7482967972755432,0.6718294024467468,-0.028766265138983727,0.7360151410102844,0.5249067544937134,-0.042500849813222885,0.8024587631225586,0.43924540281295776,-0.05686952546238899,0.8561397194862366,0.3753342628479004,-0.06812173873186111,0.723037838935852,0.43522149324417114,-0.008524209260940552,0.7104601860046387,0.3444591760635376,-0.05287979915738106,0.7168129086494446,0.4306734800338745,-0.08414644002914429,0.7250598073005676,0.5147459506988525,-0.09864272177219391,0.7846898436546326,0.425479918718338,-0.015262065455317497,0.7672162652015686,0.3145216107368469,-0.060011934489011765,0.7649527788162231,0.4160692095756531,-0.07941783964633942,0.7679856419563293,0.5091726779937744,-0.08073706924915314,0.8478298783302307,0.441997766494751,-0.02937776781618595,0.8376144766807556,0.3295573592185974,-0.07450087368488312,0.8234187364578247,0.4381260275840759,-0.07539744675159454,0.8125618100166321,0.5272051095962524,-0.06510666012763977,0.9063094854354858,0.4765637516975403,-0.04598574712872505,0.8756899833679199,0.4428243041038513,-0.0826433002948761,0.8488705158233643,0.5372509360313416,-0.08056172728538513,0.8323889970779419,0.6062933206558228,-0.07100779563188553
M,0.818743884563446,0.7396612167358398,-7.6241173019298e-07,0.7476844787597656,0.6692391633987427,-0.028264116495847702,0.7365402579307556,0.5238574147224426,-0.04256702959537506,0.8060789108276367,0.4389467239379883,-0.05772268772125244,0.8622705340385437,0.37604618072509766,-0.0698743462562561,0.7235244512557983,0.43088018894195557,-0.008039865642786026,0.7120384573936462,0.3429502844810486,-0.05087365582585335,0.7176113128662109,0.42896753549575806,-0.08166801184415817,0.7235428690910339,0.5120375156402588,-0.09635619074106216,0.7839663028717041,0.4212806224822998,-0.01478565763682127,0.7665241956710815,0.31477096676826477,-0.05766758322715759,0.7646778225898743,0.4168076813220978,-0.0767020434141159,0.766726016998291,0.5085322856903076,-0.07854745537042618,0.8460640907287598,0.43715375661849976,-0.028794122859835625,0.8376572728157043,0.32552263140678406,-0.07216104120016098,0.8239419460296631,0.4309239387512207,-0.07422765344381332,0.8124663829803467,0.5188014507293701,-0.06545494496822357,0.9043229818344116,0.47180014848709106,-0.04526462033390999,0.8783740401268005,0.43640708923339844,-0.08112697303295135,0.8519667983055115,0.5298735499382019,-0.0799548551440239,0.833886981010437,0.6007496118545532,-0.07147670537233353
M,0.8193764686584473,0.7388554811477661,-7.548421194769617e-07,0.7472227811813354,0.665830135345459,-0.027362635359168053,0.7377297282218933,0.5234968066215515,-0.04176674038171768,0.8069437742233276,0.43883654475212097,-0.05742767080664635,0.8623664379119873,0.375360369682312,-0.07035896927118301,0.7249137163162231,0.4328151345252991,-0.008302041329443455,0.7127337455749512,0.3417776823043823,-0.05125797167420387,0.7179862260818481,0.4269712567329407,-0.08197697252035141,0.7243682146072388,0.5106766819953918,-0.09647047519683838,0.7866565585136414,0.4251689612865448,-0.015443025156855583,0.7675739526748657,0.3158409595489502,-0.0585935153067112,0.7646855711936951,0.4157090187072754,-0.0782766118645668,0.767072856426239,0.50827956199646,-0.08060596883296967,0.8492258787155151,0.44280171394348145,-0.029660003259778023,0.8383563160896301,0.3270121216773987,-0.0736343115568161,0.8235521912574768,0.4306361973285675,-0.07663298398256302,0.8127912878990173,0.5197134017944336,-0.06812182813882828,0.9073482751846313,0.47869738936424255,-0.046063583344221115,0.8770065903663635,0.43940022587776184,-0.08245819061994553,0.8493590354919434,0.52850341796875,-0.08203091472387314,0.8317022919654846,0.5985881090164185,-0.07384655624628067
M,0.82063889503479,0.7365446090698242,-7.444558605129714e-07,0.7483566999435425,0.668703019618988,-0.029187628999352455,0.7365790605545044,0.5241404175758362,-0.04387839883565903,0.8038077354431152,0.437164306640625,-0.0591711662709713,0.8578851819038391,0.3729760944843292,-0.0713304653763771,0.7241357564926147,0.43201497197151184,-0.010128130204975605,0.7120731472969055,0.34262317419052124,-0.054549604654312134,0.7172445058822632,0.4288918673992157,-0.08585028350353241,0.7245782613754272,0.5130243301391602,-0.10034601390361786,0.7854487299919128,0.42306801676750183,-0.016689416021108627,0.7677779793739319,0.31223392486572266,-0.061099473387002945,0.7648195028305054,0.41366931796073914,-0.07961182296276093,0.7678489685058594,0.5072054862976074,-0.08043388277292252,0.8485538363456726,0.4402221739292145,-0.03061813674867153,0.838371217250824,0.32695943117141724,-0.07533472776412964,0.8236242532730103,0.4342406690120697,-0.07565849274396896,0.8131653070449829,0.5232841372489929,-0.06502688676118851,0.9074370265007019,0.47593382000923157,-0.047086287289857864,0.8788475394248962,0.4376251697540283,-0.08338108658790588,0.8519092202186584,0.530627965927124,-0.08086079359054565,0.8353198170661926,0.6007484197616577,-0.07104237377643585
M,0.8207201361656189,0.7374823093414307,-7.461403583874926e-07,0.7485108971595764,0.6679249405860901,-0.028857989236712456,0.7375088334083557,0.521411120891571,-0.04367852210998535,0.8066714406013489,0.4348203241825104,-0.059195708483457565,0.8620059490203857,0.37049490213394165,-0.07169884443283081,0.7250208854675293,0.43250101804733276,-0.010938952676951885,0.7126385569572449,0.3407955765724182,-0.05529800057411194,0.7173788547515869,0.42676782608032227,-0.08695268630981445,0.7242595553398132,0.5116892457008362,-0.10196942836046219,0.7871102690696716,0.42409080266952515,-0.017909443005919456,0.7686098217964172,0.3128206729888916,-0.06204560771584511,0.7650728225708008,0.4127906858921051,-0.0815986692905426,0.7675962448120117,0.5056557655334473,-0.08372851461172104,0.8508273363113403,0.44176793098449707,-0.03208485245704651,0.8397899270057678,0.3240392506122589,-0.07649976760149002,0.8242405652999878,0.4308512210845947,-0.07758822292089462,0.8130251169204712,0.5204501152038574,-0.06791366636753082,0.9103104472160339,0.4776369333267212,-0.04864272102713585,0.8798395395278931,0.4381090998649597,-0.08484747260808945,0.8521139621734619,0.5299980640411377,-0.0826004147529602,0.8349401950836182,0.5996732115745544,-0.073243647813797
M,0.8206519484519958,0.7368261814117432,-7.518230518144264e-07,0.7489650845527649,0.6676757335662842,-0.02834511548280716,0.7358683943748474,0.5223457217216492,-0.04244406521320343,0.8013380765914917,0.43423178791999817,-0.05795683339238167,0.8570041656494141,0.37036997079849243,-0.07008381932973862,0.7245876789093018,0.4315900206565857,-0.00795796699821949,0.7114651203155518,0.3405598998069763,-0.05176939070224762,0.7177556157112122,0.42828240990638733,-0.08209282159805298,0.7259415984153748,0.5114458203315735,-0.0957266166806221,0.7861512899398804,0.4217221140861511,-0.014434628188610077,0.7696071863174438,0.3106346130371094,-0.057847343385219574,0.7665119171142578,0.41320717334747314,-0.07471882551908493,0.7691773176193237,0.5058521032333374,-0.07434581965208054,0.8491176962852478,0.43761202692985535,-0.028450271114706993,0.840165376663208,0.3251643180847168,-0.07206333428621292,0.8246006965637207,0.4353440999984741,-0.07052263617515564,0.8133528828620911,0.5263237953186035,-0.05830660089850426,0.9084405899047852,0.4716896116733551,-0.045176759362220764,0.8843668699264526,0.42499271035194397,-0.07995835691690445,0.85496586561203,0.5161932706832886,-0.07622262835502625,0.8346526622772217,0.5885424613952637,-0.06540372222661972
